word,topicid,topicval
laplacian,"[4, 0, 18, 7, 2, 9, 15, 5, 19, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999721281507914, 2.7790527368131066e-06, 8.1321407153961355e-09, 5.7927683153705098e-14, 4.9166961051707586e-48, 1.936754542153381e-71, 1.0417168006350776e-87, 4.5458214010878386e-150, 1.0974407711993485e-154, 6.7471928634909703e-246, 6.0133500106759274e-246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pointer,"[2, 18, 5, 9, 1, 14, 19, 7, 12, 11, 10, 13, 8, 6, 15, 4, 3, 16, 17, 0]","[1.0, 2.7696581746440507e-40, 3.9484174071315017e-46, 1.994772693088231e-62, 4.9751754203364152e-118, 4.3570230268547027e-122, 2.9038619644110182e-162, 5.8068536542475898e-173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
shear,"[18, 7, 0, 4, 2, 9, 19, 5, 14, 1, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99996776619647654, 3.0350797720041393e-05, 1.8829985543783769e-06, 7.2434407327992191e-12, 3.3945037195815551e-16, 1.0025413234367894e-31, 2.767566643099402e-83, 5.5955866410209511e-102, 5.2495762208450863e-131, 9.3713133179709339e-143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ash,"[0, 4, 18, 7, 2, 9, 5, 1, 19, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99996796919343423, 3.1948911413973325e-05, 8.1682732851189627e-08, 2.1239234041213326e-10, 4.3872292514243422e-25, 1.9730332170820918e-49, 5.5848083340204996e-112, 9.2913517467203252e-148, 2.2894897060796014e-150, 2.7563798895818329e-169, 2.4784941137649684e-183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
chateli,"[15, 4, 0, 18, 7, 2, 9, 5, 19, 1, 14, 12, 11, 10, 13, 8, 6, 16, 3, 17]","[1.0, 2.7358842765005624e-42, 1.5988066402231886e-46, 4.5189881797241066e-49, 2.4509931099049779e-54, 5.0935931987789298e-98, 7.6333332093104883e-132, 1.1640000441499026e-206, 5.2498559780766531e-235, 4.7643331249670914e-316, 2.8661687828109102e-316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
retina,"[2, 7, 18, 9, 0, 19, 5, 4, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99996644495826681, 3.3540007699838584e-05, 1.4749066585892428e-08, 2.8495391420476407e-10, 2.2952452573683631e-14, 1.5068607997488229e-31, 4.5926458576879777e-42, 9.5935849189962499e-49, 8.7832731599423293e-71, 4.2446292469863451e-106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
leo,"[15, 18, 7, 4, 0, 2, 9, 5, 19, 1, 14, 12, 11, 10, 13, 8, 6, 16, 3, 17]","[1.0, 6.0548233468345236e-28, 5.5608765407289695e-38, 1.2407632509376512e-38, 4.818195732712918e-39, 1.0053038346672198e-71, 1.7187253971470585e-98, 2.718798986208938e-167, 4.1794337624060306e-197, 7.0149906983696836e-249, 6.3745825822051425e-289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
leprosi,"[7, 2, 18, 9, 0, 4, 5, 19, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99999815180979368, 1.8446770533203074e-06, 3.5131067295963609e-09, 1.7043046443365126e-14, 6.872064260177399e-15, 1.7897628036514248e-34, 8.472661032400928e-59, 3.3951883183615408e-61, 4.8464917795242505e-101, 7.3906558114950435e-123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
spell,"[4, 0, 18, 7, 2, 9, 15, 5, 19, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99989418755424209, 0.00010076967382314979, 5.0427619393960154e-06, 9.9965620244648088e-12, 1.3732132264720535e-36, 1.4172090396371626e-69, 1.6046882317863936e-110, 2.1072420973139892e-153, 3.3858482011743401e-156, 8.8278014091406687e-230, 4.772615622818263e-241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
landau,"[0, 18, 4, 7, 2, 9, 15, 5, 19, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99642361968570281, 0.0026709067677383163, 0.00089620447576003472, 9.2690707812145184e-06, 3.8566077087973782e-28, 6.9394671314923524e-51, 8.2131310511376681e-126, 3.0136340232644533e-128, 2.5150101528052923e-153, 1.5589378843313931e-191, 1.4321514419187535e-200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
bark,"[0, 18, 7, 4, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999989561496794, 9.570612304867711e-08, 8.5100989288280896e-09, 1.6880929852098754e-10, 4.0897268227196498e-21, 3.1208777598201472e-38, 5.8556646692236015e-91, 2.8618612947123143e-96, 9.8317164960197942e-141, 3.330057084042473e-146, 4.1597137987649026e-307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
#,"[18, 0, 7, 4, 2, 9, 5, 19, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99999999997356781, 2.6417814736906214e-11, 7.2429319962288125e-15, 1.0781490302013042e-16, 1.2854223195717439e-20, 1.7375011917371831e-42, 1.0036211006076146e-96, 1.33694947442545e-122, 2.5515510777219914e-164, 3.1922011384085151e-170, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vacuol,"[18, 7, 0, 2, 4, 9, 5, 19, 14, 1, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99636674929623481, 0.003625237136487327, 8.0135652505291675e-06, 2.0246580959788889e-12, 1.3183009243979103e-14, 1.3563712054768682e-29, 2.828001038273433e-80, 2.2100355691455217e-82, 5.1758121228374003e-114, 6.556372051307772e-118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
wilkin,"[0, 4, 18, 7, 2, 9, 5, 19, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99616468205264275, 0.0038352481745848339, 6.8547282618519885e-08, 1.2254645503030151e-09, 8.9742183813507292e-32, 2.1192867840526827e-56, 4.3482172374837727e-99, 7.1020058607245178e-144, 3.3193497248267146e-152, 3.5811077080115178e-165, 1.3578679271473984e-211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
mari,"[7, 18, 0, 2, 9, 4, 5, 19, 1, 14, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[0.99998676043491319, 1.3238815964872454e-05, 6.3144729505530982e-10, 1.1767253945453341e-10, 1.6849621789886025e-20, 4.5531930914953864e-23, 3.6792089633801618e-57, 1.0152835492666233e-67, 2.0687536635087633e-91, 1.7300357935969366e-117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
loess,"[0, 4, 18, 7, 2, 9, 5, 19, 1, 15, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99879962640027364, 0.0011959130366735388, 4.460560510111319e-06, 2.5489698816765816e-12, 7.4662816868870251e-40, 2.8318640287436374e-52, 1.03073063691415e-126, 5.9268262437813679e-133, 1.3689232514968087e-199, 1.8101805967936336e-203, 4.2340815209934818e-214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
meissner,"[18, 7, 0, 2, 4, 9, 5, 19, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[1.0, 3.0936533448290192e-18, 8.4621960221701506e-20, 1.4913062914307458e-30, 4.26990999795523e-33, 1.0253979537652836e-56, 1.5876074928799219e-116, 1.3175887718151972e-119, 3.2772268804519516e-155, 1.8667808945421126e-176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
minkowski,"[4, 18, 0, 7, 2, 9, 15, 19, 5, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999565302080173, 4.3138460273431672e-06, 3.3133114494521935e-08, 6.0879187698373816e-14, 1.7783867298553407e-41, 1.5538348128646181e-63, 8.787648623660651e-118, 5.3790134836492789e-162, 2.777584963778128e-178, 1.495081085722891e-237, 6.6917334895756699e-240, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
erwin,"[4, 0, 18, 7, 2, 9, 19, 15, 5, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999938230595009, 4.5572151786626325e-07, 1.6197249247922445e-07, 1.3678035049184935e-14, 4.7726387746428231e-40, 2.9880307421929066e-63, 4.8336660921112967e-135, 1.0311452884559795e-140, 1.1777627665391255e-155, 4.0602598631602642e-220, 7.1602831792506762e-234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
galvani,"[4, 0, 18, 7, 2, 9, 5, 15, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999180304718116, 8.1572644716893148e-06, 3.9688344596853668e-08, 2.0027619880899863e-14, 4.3802541740330949e-42, 1.0759374784470133e-60, 1.1993747941442993e-140, 1.4011649265101906e-141, 1.0146199672773929e-159, 8.6308324071111958e-218, 2.8752480140138534e-220, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
watt,"[4, 0, 18, 7, 2, 9, 5, 19, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99487745642523728, 0.0051218353721341169, 7.08184949587523e-07, 1.7696343229601262e-11, 4.7975782012663866e-37, 2.404900616548357e-60, 2.1864510248799968e-123, 9.9138004378011955e-131, 8.189756882103958e-163, 6.8478393997642999e-206, 1.3584627576415867e-231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
alveoli,"[0, 4, 7, 18, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99634353839042478, 0.002893251885180222, 0.00057820477664548135, 0.00018500494776247273, 1.2054451736869603e-21, 9.3168567512883206e-43, 2.9262995608410455e-93, 1.0349397213737427e-124, 7.0089487060233684e-151, 7.7684960828832638e-181, 7.3843212929909767e-206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
sle,"[0, 4, 18, 7, 2, 9, 19, 5, 14, 1, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999817188344176, 1.7427706857234971e-06, 8.5324748697295552e-08, 2.1129900591610666e-11, 1.8613074371622063e-25, 8.0014638462862081e-55, 8.5032937375158897e-113, 5.8837190004070344e-124, 1.5239020453537986e-182, 6.8856747025686518e-183, 4.1807249568355492e-218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
lyme,"[7, 9, 2, 18, 19, 4, 0, 14, 1, 5, 13, 12, 11, 10, 15, 8, 16, 6, 3, 17]","[1.0, 4.1831362605683589e-42, 1.6827632441990977e-47, 9.0227857244238092e-76, 1.2416018747942219e-76, 2.0038169910875726e-98, 4.6557234727615061e-107, 4.6191713972135721e-114, 8.6847399740590762e-120, 1.266060658074703e-252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
borrelia,"[4, 0, 18, 7, 2, 9, 19, 15, 5, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99998940307237738, 1.0595277109147949e-05, 1.5136713180680228e-09, 1.3685024134663771e-10, 9.4475302509482376e-39, 1.6822508003247769e-63, 3.4596644067344175e-152, 4.9902908555190623e-156, 4.1889650751274581e-187, 2.4168229089521152e-225, 5.7536285543397424e-243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
tick,"[7, 18, 0, 2, 4, 9, 19, 5, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99999413002536153, 5.8698150834554808e-06, 1.2474975080583352e-10, 3.4792228344730128e-11, 8.0451463350150574e-16, 5.4040841437525084e-29, 1.197865584018512e-65, 1.6244062250187165e-76, 4.6020318264626663e-128, 3.8047829387776149e-130, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
bite,"[18, 0, 7, 2, 4, 9, 5, 19, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99623589723280337, 0.0036131527363704972, 0.00015095002079415889, 9.8251653066662138e-12, 2.2246078415064808e-13, 5.0630215415049175e-20, 7.5504723328499545e-65, 4.8038024318895965e-83, 2.2028188782163411e-108, 1.3986840668644229e-144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rash,"[0, 4, 18, 7, 2, 9, 19, 5, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99991324889095201, 8.6543219256909464e-05, 2.0775628297994074e-07, 1.33488982771382e-10, 6.1709749425468693e-32, 2.3781779003906336e-47, 2.8698692494824438e-112, 1.2688362625989558e-143, 1.6183688653097163e-181, 1.3521509938404748e-202, 6.1588937697957085e-204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
lysin,"[7, 18, 0, 2, 4, 9, 19, 5, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99999736326726374, 1.3461934904495661e-06, 1.2905386086367643e-06, 6.4534236108233855e-13, 3.2374970913158684e-21, 1.1387624407303701e-28, 5.7052525190773989e-68, 4.8564714817640477e-96, 1.3947148452645148e-121, 6.5824319738271185e-149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rhodopsin,"[0, 4, 18, 7, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99168211512273297, 0.0059231677148693374, 0.0023927405141463158, 1.9766482442030388e-06, 1.3265644142526378e-27, 1.7150479473493765e-52, 2.2222595460332336e-104, 6.8068314232682833e-143, 1.9486443172740597e-147, 1.6471528438969606e-180, 1.6544784012358317e-235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
micell,"[15, 4, 0, 18, 7, 2, 9, 5, 19, 1, 14, 12, 11, 10, 13, 8, 6, 16, 3, 17]","[1.0, 2.7358842765005624e-42, 1.5988066402231886e-46, 4.5189881797241066e-49, 2.4509931099049779e-54, 5.0935931987789298e-98, 7.6333332093104883e-132, 1.1640000441499026e-206, 5.2498559780766531e-235, 4.7643331249670914e-316, 2.8661687828109102e-316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
lysozym,"[0, 18, 4, 7, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99974754551789724, 0.00025245128218309536, 3.1507005243518432e-09, 4.9226715274126186e-11, 7.5729020521725829e-22, 1.649431671272258e-46, 2.4821020894423587e-97, 1.7125294960035781e-118, 4.6624218684719365e-162, 1.2831294874772148e-181, 3.6366040526377632e-188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
madelung,"[15, 4, 0, 18, 7, 2, 9, 19, 5, 14, 1, 12, 11, 10, 13, 8, 6, 16, 3, 17]","[1.0, 9.7052960090339357e-28, 1.7150993799979432e-28, 5.3035956369609664e-30, 1.2028824641912648e-38, 9.8118627627714385e-71, 8.0488083312610504e-103, 9.2186185812239844e-184, 8.9388585649509446e-202, 2.3657947840467582e-256, 3.6876690649391735e-272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
spasm,"[4, 0, 18, 7, 2, 9, 15, 19, 5, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999983261837122, 1.6516633532137122e-07, 2.2152793071111857e-09, 3.0517232438177384e-17, 6.3795781579708704e-43, 2.8500385993808924e-77, 5.0081466495397956e-112, 1.5806384273584659e-142, 1.9195307235241157e-144, 1.7335504822159083e-234, 5.6357949347975754e-266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ψ,"[4, 0, 18, 7, 2, 9, 5, 19, 1, 15, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99962290281974087, 0.00037314571764412974, 3.9242861946155934e-06, 2.7176440786105675e-08, 2.2884825889062517e-30, 2.2119121383570473e-55, 2.416663226915439e-116, 7.8088688465989218e-121, 1.9434761098861235e-203, 1.2401689716753275e-207, 7.53612551544704e-211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
maillard,"[18, 7, 0, 4, 2, 9, 19, 5, 14, 1, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999999999795364, 2.0700187900373319e-12, 1.5021770879849061e-20, 3.477501695898709e-24, 7.6842991604408173e-39, 4.7775353529053771e-57, 3.8737465220631567e-149, 2.0081388633861696e-165, 1.6685205505722834e-226, 6.5354112967013859e-234, 2.4749741705662444e-315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stalk,"[4, 0, 18, 7, 2, 9, 15, 19, 5, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999998852769079, 1.133388488305956e-08, 1.3840990302071797e-10, 3.0621390087830579e-16, 3.5493792979975414e-49, 1.1359774927649398e-80, 8.2717279783603124e-95, 1.3247426358714665e-152, 6.0913630726866644e-184, 2.4442902596586233e-211, 5.5468391147493312e-228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
mosquito,"[0, 4, 18, 7, 2, 9, 19, 5, 14, 1, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999930368069645, 5.3304828794419181e-07, 1.5826259194441629e-07, 5.0084436465024e-09, 3.2936922315412662e-22, 9.2626906234791995e-41, 1.1248339337675338e-86, 3.7965618224079186e-103, 4.5048588206557512e-161, 6.607082362821255e-166, 2.495965791284541e-291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
plasmodium,"[0, 7, 18, 4, 2, 9, 19, 5, 14, 1, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999824172557472, 1.0441990135906867e-06, 6.9703650002243103e-07, 1.7038932765804767e-08, 8.3126988421283661e-24, 5.0652682127957685e-49, 1.2278498148555195e-97, 1.4082979588067769e-130, 1.0099467995616978e-178, 2.3820732461466875e-189, 1.5521801910879357e-304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
manganes,"[15, 4, 0, 18, 7, 2, 9, 5, 19, 1, 14, 12, 11, 10, 13, 8, 6, 16, 3, 17]","[1.0, 2.7358842765005624e-42, 1.5988066402231886e-46, 4.5189881797241066e-49, 2.4509931099049779e-54, 5.0935931987789298e-98, 7.6333332093104883e-132, 1.1640000441499026e-206, 5.2498559780766531e-235, 4.7643331249670914e-316, 2.8661687828109102e-316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
nitro,"[0, 4, 7, 18, 2, 9, 19, 15, 14, 5, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999992943952765, 6.5721577913124915e-08, 4.8185932962870131e-09, 2.0293868276436664e-11, 5.7477724038686129e-44, 2.1658148820051544e-64, 4.2131478453435339e-139, 2.6562243170920341e-145, 5.2577419304767761e-204, 2.9320490605831493e-208, 3.8321256873016138e-218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pyrrol,"[4, 0, 7, 18, 2, 9, 5, 19, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99850228425689669, 0.001494243857751078, 3.452533458650847e-06, 1.9351865358906412e-08, 8.0672619223561966e-29, 5.0120459211065642e-53, 5.1744190813689867e-127, 8.517073244916765e-130, 3.27199255156636e-170, 2.5993282939047644e-198, 6.2492279075736815e-199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
marcello,"[0, 4, 18, 7, 2, 9, 19, 5, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99954999935053612, 0.00043788611302991156, 1.2089935760078351e-05, 2.4600659575711939e-08, 1.2203389853216478e-33, 3.6432631327610924e-53, 7.6628454669449799e-115, 1.5230352675309851e-134, 1.016877382497611e-170, 2.2722779892368641e-189, 1.1765445595199787e-235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
malpighi,"[18, 0, 7, 4, 2, 9, 5, 19, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99973887030641506, 0.00026108453722699978, 4.5081140281339409e-08, 7.5197686342572991e-11, 2.2408905851920832e-16, 1.0357823276654195e-34, 4.9439845336848563e-78, 6.4481541491889066e-87, 3.8923956395417103e-119, 2.3307107050484435e-153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
malpighian,"[4, 0, 18, 7, 2, 9, 19, 5, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99998623066680392, 1.376886936886172e-05, 4.6378663487170704e-10, 3.1528958557830718e-14, 6.799302614024603e-41, 1.8552133108051834e-64, 2.5385193190748356e-132, 1.4650789350964238e-132, 8.2921034021143464e-159, 1.9933278992548622e-192, 3.1511657216218578e-197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
spleen,"[7, 18, 0, 2, 4, 9, 19, 5, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99992081781555364, 7.817216463629869e-05, 1.0078163992787211e-06, 2.2034103226039275e-09, 1.9655737377992568e-18, 3.9600408444355012e-23, 9.8241391100046781e-54, 1.4828996591584725e-60, 2.7318373317569216e-132, 7.0897238055485267e-136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
silk,"[0, 18, 4, 7, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99862027623923855, 0.0013295469334740336, 5.0173942736934235e-05, 2.884556893982281e-09, 3.0090940377295558e-19, 3.8404372309673256e-46, 1.8068527151637397e-102, 8.6246133933443913e-129, 1.0183924058009868e-160, 5.0967826338572655e-181, 1.9486324536129168e-288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
marfan,"[18, 7, 0, 4, 2, 9, 19, 5, 1, 14, 13, 12, 11, 10, 8, 15, 6, 16, 3, 17]","[0.99995546392280155, 3.9797089792574809e-05, 4.6688983702988088e-06, 7.0089016134241492e-08, 2.5497024221430958e-20, 1.4890042753382934e-31, 2.2703514152548704e-81, 3.3563521448202637e-105, 5.4223884808570546e-145, 3.1609781882020233e-159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
mb,"[4, 0, 18, 7, 2, 9, 15, 5, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99998608424007018, 1.3915754687233823e-05, 5.2130608508239931e-12, 1.6835397081257564e-15, 9.9939210352123906e-44, 2.4826120885244718e-65, 3.8621561393278277e-118, 7.372090694023993e-124, 3.5752528592852973e-137, 3.1310161830949495e-181, 2.9370114005632432e-214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
commut,"[18, 0, 4, 7, 2, 9, 5, 15, 19, 14, 1, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.9999881576509656, 6.3065727351410477e-06, 5.5327051015195431e-06, 3.0711697010086162e-09, 2.6632061984001427e-38, 4.3264834904612595e-67, 1.2949331143168356e-145, 4.4246232460177395e-148, 2.1456379818874606e-172, 8.4970328713689661e-225, 2.2556034240326851e-226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1970,"[4, 18, 0, 7, 2, 9, 15, 5, 19, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99997703587028475, 1.3892241287357731e-05, 9.0718825297769613e-06, 5.8840170850469468e-12, 6.433590243942757e-35, 5.9248020628776795e-69, 2.274988491621616e-109, 4.5339690759093821e-143, 7.8526536446759405e-151, 8.281111556273515e-220, 8.1351054557553383e-229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
quanta,"[0, 4, 18, 7, 2, 9, 19, 5, 1, 15, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99786533636205554, 0.0013666662308679843, 0.00076799740172469645, 5.3234695932662945e-12, 8.4857860817415506e-29, 3.1079752646969531e-48, 6.0843812368529588e-129, 2.9834878854713823e-133, 9.4028629004496555e-174, 3.0210981315704985e-178, 2.8494508279110042e-188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
televis,"[15, 4, 0, 18, 7, 2, 9, 5, 19, 1, 14, 12, 11, 10, 13, 8, 6, 16, 3, 17]","[1.0, 2.7358842765005624e-42, 1.5988066402231886e-46, 4.5189881797241066e-49, 2.4509931099049779e-54, 5.0935931987789298e-98, 7.6333332093104883e-132, 1.1640000441499026e-206, 5.2498559780766531e-235, 4.7643331249670914e-316, 2.8661687828109102e-316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
600,"[0, 7, 18, 4, 2, 9, 19, 5, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99999994747150955, 5.1755646264943366e-08, 7.0938959062131232e-10, 6.3474617783786715e-11, 1.0687880951633118e-31, 7.5887174638384473e-65, 9.8662590976111941e-132, 9.4304481598677756e-141, 9.1074941735108899e-172, 2.6643438246115968e-189, 3.7696528937997213e-211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
gibraltar,"[4, 0, 18, 7, 2, 9, 19, 5, 15, 1, 14, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99531324839549373, 0.0046827954569761635, 3.7271195315614135e-06, 2.2902799412593629e-07, 1.3060801814188288e-37, 5.6808655253650628e-63, 7.6497125295256374e-131, 4.1262437059004796e-139, 2.7907548900068765e-145, 4.5647718738253053e-213, 6.8689496038275793e-241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
oblongata,"[0, 4, 18, 7, 2, 9, 5, 19, 1, 14, 15, 13, 12, 11, 10, 8, 6, 16, 3, 17]","[0.99992389663544323, 7.6086914935041497e-05, 1.6372424139091756e-08, 7.7184662515243813e-11, 2.3500780078643958e-31, 9.8180031058834705e-53, 4.0660867013387313e-112, 2.3047499740905957e-122, 1.017687564265474e-169, 3.6307462104852762e-187, 2.7085300791265252e-210, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
